gs_name,gene_symbol,gs_exact_source
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,Tacr3,hsa04080
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,Tbxa2r,hsa04080
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,Thra,hsa04080
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,Thrb,hsa04080
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,Trhr,hsa04080
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,Trpv1,hsa04080
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,Tshb,hsa04080
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,Tshr,hsa04080
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,Tspo,hsa04080
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,Uts2r,hsa04080
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,Vipr1,hsa04080
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,Vipr2,hsa04080
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Abl1,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Akt1,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Akt2,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Akt3,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Arhgdia,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Arhgdib,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Atf4,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Bad,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Bax,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Bcl2,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Bdnf,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Bex3,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Braf,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Calm1,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Calm2,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Calm3,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Calml3,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Calm4,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Camk2a,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Camk2b,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Camk2d,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Camk2g,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Camk4,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Cdc42,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Crk,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Crkl,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Csk,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Fasl,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Foxo3,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Frs2,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Gab1,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Grb2,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Gsk3b,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Hras,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Ikbkb,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Irak1,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Irak2,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Irak3,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Irak4,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Irs1,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Irs2,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Irs4,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Jun,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Kidins220,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Kras,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Maged1,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Map2k1,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Map2k2,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Map2k5,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Map2k7,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Map3k1,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Map3k3,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Map3k5,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Mapk1,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Mapk10,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Mapk11,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Mapk12,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Mapk13,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Mapk14,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Mapk3,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Mapk7,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Mapk8,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Mapk9,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Mapkapk2,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Nfkb1,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Nfkbia,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Nfkbib,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Nfkbie,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Ngf,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Ngfr,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Nras,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Ntf3,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Ntf5,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Ntrk1,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Ntrk2,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Ntrk3,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Pdpk1,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Pik3ca,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Pik3cb,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Pik3cd,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Pik3cg,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Pik3r1,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Pik3r2,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Pik3r3,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Pik3r5,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Plcg1,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Plcg2,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Prdm4,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Prkcd,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Psen1,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Ptpn11,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Rac1,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Raf1,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Rap1a,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Rap1b,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Rapgef1,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Rela,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Rhoa,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Ripk2,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Rps6ka1,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Rps6ka2,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Rps6ka3,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Rps6ka4,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Rps6ka5,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Rps6ka6,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Sh2b1,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Sh2b2,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Sh2b3,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Shc1,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Shc2,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Shc3,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Shc4,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Sort1,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Sos1,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Sos2,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Trp53,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Trp73,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Traf6,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Ywhab,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Ywhae,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Ywhag,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Ywhah,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Ywhaq,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Ywhaz,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Zfp110,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Zfp369,hsa04722
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,Aox1,hsa00760
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,Bst1,hsa00760
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,Cd38,hsa00760
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,Enpp1,hsa00760
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,Enpp3,hsa00760
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,Nadk,hsa00760
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,Nadsyn1,hsa00760
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,Nampt,hsa00760
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,Nmnat1,hsa00760
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,Nmnat2,hsa00760
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,Nmnat3,hsa00760
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,Nmrk1,hsa00760
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,Nnmt,hsa00760
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,Nnt,hsa00760
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,Nt5c,hsa00760
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,Nt5c1a,hsa00760
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,Nt5c1b,hsa00760
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,Nt5c2,hsa00760
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,Nt5c3,hsa00760
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,Nt5e,hsa00760
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,Nt5m,hsa00760
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,Nudt12,hsa00760
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,Pnp2,hsa00760
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,Qprt,hsa00760
KEGG_NITROGEN_METABOLISM,Amt,hsa00910
KEGG_NITROGEN_METABOLISM,Asns,hsa00910
KEGG_NITROGEN_METABOLISM,Car1,hsa00910
KEGG_NITROGEN_METABOLISM,Car12,hsa00910
KEGG_NITROGEN_METABOLISM,Car13,hsa00910
KEGG_NITROGEN_METABOLISM,Car14,hsa00910
KEGG_NITROGEN_METABOLISM,Car2,hsa00910
KEGG_NITROGEN_METABOLISM,Car3,hsa00910
KEGG_NITROGEN_METABOLISM,Car4,hsa00910
KEGG_NITROGEN_METABOLISM,Car5a,hsa00910
KEGG_NITROGEN_METABOLISM,Car5b,hsa00910
KEGG_NITROGEN_METABOLISM,Car6,hsa00910
KEGG_NITROGEN_METABOLISM,Car7,hsa00910
KEGG_NITROGEN_METABOLISM,Car8,hsa00910
KEGG_NITROGEN_METABOLISM,Car9,hsa00910
KEGG_NITROGEN_METABOLISM,Cps1,hsa00910
KEGG_NITROGEN_METABOLISM,Cth,hsa00910
KEGG_NITROGEN_METABOLISM,Gls,hsa00910
KEGG_NITROGEN_METABOLISM,Gls2,hsa00910
KEGG_NITROGEN_METABOLISM,Glud1,hsa00910
KEGG_NITROGEN_METABOLISM,Glud1,hsa00910
KEGG_NITROGEN_METABOLISM,Glul,hsa00910
KEGG_NITROGEN_METABOLISM,Hal,hsa00910
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Birc2,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Birc3,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Card6,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Card9,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Casp1,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Casp4,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Casp8,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ccl11,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ccl11,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ccl2,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ccl5,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ccl7,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ccl12,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Chuk,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Cxcl1,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Cxcl2,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Cxcl3,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Cxcl1,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Erbin,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Hsp90aa1,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Hsp90ab1,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Hsp90b1,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ikbkb,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ikbkg,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Il18,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Il1b,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Il6,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Map3k7,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Mapk1,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Mapk10,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Mapk11,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Mapk12,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Mapk13,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Mapk14,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Mapk3,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Mapk8,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Mapk9,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Mefv,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Naip2,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Nfkb1,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Nfkbia,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Nfkbib,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Nlrc4,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Nlrp1a,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Nlrp3,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Nod1,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Nod2,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Pstpip1,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Pycard,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Rela,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ripk2,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Sugt1,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Tab1,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Tab2,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Tab3,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Tnf,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Tnfaip3,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Traf6,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Trip6,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Xiap,hsa04621
KEGG_NON_HOMOLOGOUS_END_JOINING,Dclre1c,hsa03450
KEGG_NON_HOMOLOGOUS_END_JOINING,Dntt,hsa03450
KEGG_NON_HOMOLOGOUS_END_JOINING,Fen1,hsa03450
KEGG_NON_HOMOLOGOUS_END_JOINING,Lig4,hsa03450
KEGG_NON_HOMOLOGOUS_END_JOINING,Mre11a,hsa03450
KEGG_NON_HOMOLOGOUS_END_JOINING,Nhej1,hsa03450
KEGG_NON_HOMOLOGOUS_END_JOINING,Poll,hsa03450
KEGG_NON_HOMOLOGOUS_END_JOINING,Polm,hsa03450
KEGG_NON_HOMOLOGOUS_END_JOINING,Prkdc,hsa03450
KEGG_NON_HOMOLOGOUS_END_JOINING,Rad50,hsa03450
KEGG_NON_HOMOLOGOUS_END_JOINING,Xrcc4,hsa03450
KEGG_NON_HOMOLOGOUS_END_JOINING,Xrcc5,hsa03450
KEGG_NON_HOMOLOGOUS_END_JOINING,Xrcc6,hsa03450
KEGG_NON_SMALL_CELL_LUNG_CANCER,Akt1,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Akt2,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Akt3,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Araf,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Bad,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Braf,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Casp9,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Ccnd1,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Cdk4,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Cdk6,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Cdkn2a,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,E2f1,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,E2f2,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,E2f3,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Egf,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Egfr,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Erbb2,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Fhit,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Foxo3,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Grb2,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Hras,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Kras,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Map2k1,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Map2k2,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Mapk1,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Mapk3,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Nras,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Pdpk1,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Pik3ca,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Pik3cb,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Pik3cd,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Pik3cg,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Pik3r1,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Pik3r2,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Pik3r3,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Pik3r5,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Plcg1,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Plcg2,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Prkca,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Prkcb,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Prkcg,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Raf1,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Rarb,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Rassf1,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Rassf5,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Rb1,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Rxra,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Rxrb,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Rxrg,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Sos1,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Sos2,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Stk4,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Tgfa,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Trp53,hsa05223
KEGG_NOTCH_SIGNALING_PATHWAY,Adam17,hsa04330
KEGG_NOTCH_SIGNALING_PATHWAY,Aph1a,hsa04330
KEGG_NOTCH_SIGNALING_PATHWAY,Cir1,hsa04330
KEGG_NOTCH_SIGNALING_PATHWAY,Crebbp,hsa04330
KEGG_NOTCH_SIGNALING_PATHWAY,Ctbp1,hsa04330
KEGG_NOTCH_SIGNALING_PATHWAY,Ctbp2,hsa04330
KEGG_NOTCH_SIGNALING_PATHWAY,Dll1,hsa04330
KEGG_NOTCH_SIGNALING_PATHWAY,Dll3,hsa04330
KEGG_NOTCH_SIGNALING_PATHWAY,Dll4,hsa04330
KEGG_NOTCH_SIGNALING_PATHWAY,Dtx1,hsa04330
KEGG_NOTCH_SIGNALING_PATHWAY,Dtx2,hsa04330
KEGG_NOTCH_SIGNALING_PATHWAY,Dtx3,hsa04330
KEGG_NOTCH_SIGNALING_PATHWAY,Dtx3l,hsa04330
KEGG_NOTCH_SIGNALING_PATHWAY,Dtx4,hsa04330
KEGG_NOTCH_SIGNALING_PATHWAY,Dvl1,hsa04330
KEGG_NOTCH_SIGNALING_PATHWAY,Dvl2,hsa04330
KEGG_NOTCH_SIGNALING_PATHWAY,Dvl3,hsa04330
KEGG_NOTCH_SIGNALING_PATHWAY,Ep300,hsa04330
KEGG_NOTCH_SIGNALING_PATHWAY,Hdac1,hsa04330
KEGG_NOTCH_SIGNALING_PATHWAY,Hdac2,hsa04330
KEGG_NOTCH_SIGNALING_PATHWAY,Hes1,hsa04330
KEGG_NOTCH_SIGNALING_PATHWAY,Hes5,hsa04330
KEGG_NOTCH_SIGNALING_PATHWAY,Jag1,hsa04330
KEGG_NOTCH_SIGNALING_PATHWAY,Jag2,hsa04330
