Gene	Score (Experiment_1)	adj p-val (Experiment_1)	Overlap (Experiment_1)	Percent Overlap (Experiment_1)	Score (Experiment_2)	adj p-val (Experiment_2)	Overlap (Experiment_2)	Percent Overlap (Experiment_2)	Score (Experiment_3)	adj p-val (Experiment_3)	Overlap (Experiment_3)	Percent Overlap (Experiment_3)
Prkaca	0.02509771393526864	0.45821049958499493	['P50571_S434', 'Q8BG32_S14', 'Q01097_S1303', 'Q9ES52_S1161', 'Q6ZPF3_T749', 'Q1PSW8_S3', 'Q7TN99_S299', 'Q61083_S153', 'A2ASS6_S3991', 'Q9WTP9_S170', 'Q8C3Q5_S306', 'Q61937_T95', 'Q61143_T69', 'Q5EG47_S184', 'Q8CGN5_S517', 'Q9JIM1_S273', 'Q91V27_S498', 'Q9QUG9_S116', 'Q6ZWR6_S1389', 'P70170_T633', 'O35099_S973', 'P70170_S1465', 'P27699_S84', 'Q9ES52_S173', 'Q9DCB4_S57', 'O08852_S4159', 'Q6VV64_S264', 'Q9QUG9_S117', 'P10637_S701', 'Q8VBU8_S347', 'O54851_S315', 'Q8K4Z3_S43', 'O70507_S117', 'Q923E4_S434', 'Q9ES52_T1092', 'Q9EPR4_S640', 'O54724_T304', 'P24529_S40', 'Q61337_S112', 'P11881_S1588', 'Q60875_T114', 'Q62101_S203', 'A2ASS6_T4046', 'O54724_S169', 'Q99MR9_S67', 'P14602_S86', 'P08553_S23', 'Q61337_S136', 'P70441_S77', 'Q9WTY4_T259', 'Q5S006_S935', 'E9Q401_S2807', 'Q9R0Z9_S432', 'O35626_S253', 'Q62132_S231', 'P23818_S863', 'Q5NCY0_T1044', 'P15105_T301', 'Q7M6Y2_S133', 'O35085_S266', 'O54851_S110', 'Q5EBG6_S16', 'Q5EG47_S496', 'Q7TN99_S298', 'P50571_S409', 'Q6ZWR6_S732', 'Q9ES52_S935', 'P22091_S172', 'Q9JKS4_S265', 'Q9Z0V2_T38', 'Q8C3Q5_S430', 'Q04899_S66', 'Q60829_T34', 'P26645_S152', 'O70468_S302', 'Q9JIM1_T276', 'O70468_T290', 'Q63943_S190', 'Q9ERT9_T35', 'Q5EG47_S508', 'Q7TN99_S443', 'Q9ES52_S1023', 'Q8BW96_S349', 'Q9WTK7_S431', 'O08553_T555', 'P14602_S15', 'P30051_S102', 'Q8CGN5_S492', 'Q61937_S88', 'P70218_S171', 'Q6ZPF3_S782', 'O54851_S293', 'Q99N57_S233', 'P62962_S57', 'A2ASS6_S3993', 'P54830_S221', 'P70271_S119', 'P0DJI6_T93', 'Q61743_T224', 'Q9Z329_S937', 'Q99K10_S839', 'Q62261_T346', 'Q3USB7_T94', 'Q8C3Q5_S417', 'P61014_T17', 'P20152_S66', 'O88667_S39', 'P81122_S1138', 'Q8R071_S119', 'Q60817_S99', 'Q9ES52_S977', 'P20152_S25', 'O88667_S301', 'P62962_T93', 'Q8BXA7_S1207', 'Q9ES52_S972']	38.032786885245905	0.03027310855109604	0.47125925381349953	['P50571_S434', 'Q8BG32_S14', 'Q01097_S1303', 'Q9ES52_S1161', 'Q6ZPF3_T749', 'Q1PSW8_S3', 'Q7TN99_S299', 'Q61083_S153', 'A2ASS6_S3991', 'Q9WTP9_S170', 'Q8C3Q5_S306', 'Q61937_T95', 'Q61143_T69', 'Q5EG47_S184', 'Q8CGN5_S517', 'Q9JIM1_S273', 'Q91V27_S498', 'Q9QUG9_S116', 'Q6ZWR6_S1389', 'P70170_T633', 'O35099_S973', 'P70170_S1465', 'P27699_S84', 'Q9ES52_S173', 'Q9DCB4_S57', 'O08852_S4159', 'Q6VV64_S264', 'Q9QUG9_S117', 'P10637_S701', 'Q8VBU8_S347', 'O54851_S315', 'Q8K4Z3_S43', 'O70507_S117', 'Q923E4_S434', 'Q9ES52_T1092', 'Q9EPR4_S640', 'O54724_T304', 'P24529_S40', 'Q61337_S112', 'P11881_S1588', 'Q60875_T114', 'Q62101_S203', 'A2ASS6_T4046', 'O54724_S169', 'Q99MR9_S67', 'P14602_S86', 'P08553_S23', 'Q61337_S136', 'P70441_S77', 'Q9WTY4_T259', 'Q5S006_S935', 'E9Q401_S2807', 'Q9R0Z9_S432', 'O35626_S253', 'Q62132_S231', 'P23818_S863', 'Q5NCY0_T1044', 'P15105_T301', 'Q7M6Y2_S133', 'O35085_S266', 'O54851_S110', 'Q5EBG6_S16', 'Q5EG47_S496', 'Q7TN99_S298', 'P50571_S409', 'Q6ZWR6_S732', 'Q9ES52_S935', 'P22091_S172', 'Q9JKS4_S265', 'Q9Z0V2_T38', 'Q8C3Q5_S430', 'Q04899_S66', 'Q60829_T34', 'P26645_S152', 'O70468_S302', 'Q9JIM1_T276', 'O70468_T290', 'Q63943_S190', 'Q9ERT9_T35', 'Q5EG47_S508', 'Q7TN99_S443', 'Q9ES52_S1023', 'Q8BW96_S349', 'Q9WTK7_S431', 'O08553_T555', 'P14602_S15', 'P30051_S102', 'Q8CGN5_S492', 'Q61937_S88', 'P70218_S171', 'Q6ZPF3_S782', 'O54851_S293', 'Q99N57_S233', 'P62962_S57', 'A2ASS6_S3993', 'P54830_S221', 'P70271_S119', 'P0DJI6_T93', 'Q61743_T224', 'Q9Z329_S937', 'Q99K10_S839', 'Q62261_T346', 'Q3USB7_T94', 'Q8C3Q5_S417', 'P61014_T17', 'P20152_S66', 'O88667_S39', 'P81122_S1138', 'Q8R071_S119', 'Q60817_S99', 'Q9ES52_S977', 'P20152_S25', 'O88667_S301', 'P62962_T93', 'Q8BXA7_S1207', 'Q9ES52_S972']	38.032786885245905	0.09482758620689655	0.3609087740728586	['P50571_S434', 'Q8BG32_S14', 'Q01097_S1303', 'Q9ES52_S1161', 'Q6ZPF3_T749', 'Q1PSW8_S3', 'Q7TN99_S299', 'Q61083_S153', 'A2ASS6_S3991', 'Q9WTP9_S170', 'Q8C3Q5_S306', 'Q61937_T95', 'Q61143_T69', 'Q5EG47_S184', 'Q8CGN5_S517', 'Q9JIM1_S273', 'Q91V27_S498', 'Q9QUG9_S116', 'Q6ZWR6_S1389', 'P70170_T633', 'O35099_S973', 'P70170_S1465', 'P27699_S84', 'Q9ES52_S173', 'Q9DCB4_S57', 'O08852_S4159', 'Q6VV64_S264', 'Q9QUG9_S117', 'P10637_S701', 'Q8VBU8_S347', 'O54851_S315', 'Q8K4Z3_S43', 'O70507_S117', 'Q923E4_S434', 'Q9ES52_T1092', 'Q9EPR4_S640', 'O54724_T304', 'P24529_S40', 'Q61337_S112', 'P11881_S1588', 'Q60875_T114', 'Q62101_S203', 'A2ASS6_T4046', 'O54724_S169', 'Q99MR9_S67', 'P14602_S86', 'P08553_S23', 'Q61337_S136', 'P70441_S77', 'Q9WTY4_T259', 'Q5S006_S935', 'E9Q401_S2807', 'Q9R0Z9_S432', 'O35626_S253', 'Q62132_S231', 'P23818_S863', 'Q5NCY0_T1044', 'P15105_T301', 'Q7M6Y2_S133', 'O35085_S266', 'O54851_S110', 'Q5EBG6_S16', 'Q5EG47_S496', 'Q7TN99_S298', 'P50571_S409', 'Q6ZWR6_S732', 'Q9ES52_S935', 'P22091_S172', 'Q9JKS4_S265', 'Q9Z0V2_T38', 'Q8C3Q5_S430', 'Q04899_S66', 'Q60829_T34', 'P26645_S152', 'O70468_S302', 'Q9JIM1_T276', 'O70468_T290', 'Q63943_S190', 'Q9ERT9_T35', 'Q5EG47_S508', 'Q7TN99_S443', 'Q9ES52_S1023', 'Q8BW96_S349', 'Q9WTK7_S431', 'O08553_T555', 'P14602_S15', 'P30051_S102', 'Q8CGN5_S492', 'Q61937_S88', 'P70218_S171', 'Q6ZPF3_S782', 'O54851_S293', 'Q99N57_S233', 'P62962_S57', 'A2ASS6_S3993', 'P54830_S221', 'P70271_S119', 'P0DJI6_T93', 'Q61743_T224', 'Q9Z329_S937', 'Q99K10_S839', 'Q62261_T346', 'Q3USB7_T94', 'Q8C3Q5_S417', 'P61014_T17', 'P20152_S66', 'O88667_S39', 'P81122_S1138', 'Q8R071_S119', 'Q60817_S99', 'Q9ES52_S977', 'P20152_S25', 'O88667_S301', 'P62962_T93', 'Q8BXA7_S1207', 'Q9ES52_S972']	38.032786885245905
Prkca	-0.11693558745165365	0.45821049958499493	['P28700_T167', 'Q03173_S236', 'P14602_S15', 'P48787_T144', 'P20152_S21', 'Q99JA4_T323', 'P48678_S652', 'Q5FWH6_S109', 'Q03157_T615', 'Q62048_S104', 'Q8BYI6_S34', 'P48678_S5', 'Q505F1_S568', 'P39087_S846', 'P48678_S525', 'Q5FWH6_S107', 'P42866_S363', 'P20152_S26', 'Q64314_S371', 'P48678_S575', 'Q2NL51_S21', 'P63073_S209', 'Q91V14_S940', 'P09631_T205', 'A2ASS6_S12884', 'Q505F1_S461', 'Q8C3Q5_S417', 'A2ASS6_S12742', 'P48787_S43', 'P50752_T216', 'P20152_S66', 'Q9Z239_S88', 'P19785_S216', 'Q61146_S338', 'Q9ET78_S165', 'P23819_S880', 'Q9JIM1_T276', 'P14602_S86', 'Q64205_S138', 'P70441_S77', 'P48678_T199', 'P23818_T858', 'Q9QYC0_S724', 'Q505F1_S185', 'P15409_S334', 'P09631_S204', 'P20152_S25', 'P16054_S368', 'P55088_S180', 'P60879_S187', 'P68404_T500', 'Q64314_S337']	40.310077519379846	0.020291810422779104	0.47125925381349953	['P28700_T167', 'Q03173_S236', 'P14602_S15', 'P48787_T144', 'P20152_S21', 'Q99JA4_T323', 'P48678_S652', 'Q5FWH6_S109', 'Q03157_T615', 'Q62048_S104', 'Q8BYI6_S34', 'P48678_S5', 'Q505F1_S568', 'P39087_S846', 'P48678_S525', 'Q5FWH6_S107', 'P42866_S363', 'P20152_S26', 'Q64314_S371', 'P48678_S575', 'Q2NL51_S21', 'P63073_S209', 'Q91V14_S940', 'P09631_T205', 'A2ASS6_S12884', 'Q505F1_S461', 'Q8C3Q5_S417', 'A2ASS6_S12742', 'P48787_S43', 'P50752_T216', 'P20152_S66', 'Q9Z239_S88', 'P19785_S216', 'Q61146_S338', 'Q9ET78_S165', 'P23819_S880', 'Q9JIM1_T276', 'P14602_S86', 'Q64205_S138', 'P70441_S77', 'P48678_T199', 'P23818_T858', 'Q9QYC0_S724', 'Q505F1_S185', 'P15409_S334', 'P09631_S204', 'P20152_S25', 'P16054_S368', 'P55088_S180', 'P60879_S187', 'P68404_T500', 'Q64314_S337']	40.310077519379846	0.3076923076923077	0.3609087740728586	['P28700_T167', 'Q03173_S236', 'P14602_S15', 'P48787_T144', 'P20152_S21', 'Q99JA4_T323', 'P48678_S652', 'Q5FWH6_S109', 'Q03157_T615', 'Q62048_S104', 'Q8BYI6_S34', 'P48678_S5', 'Q505F1_S568', 'P39087_S846', 'P48678_S525', 'Q5FWH6_S107', 'P42866_S363', 'P20152_S26', 'Q64314_S371', 'P48678_S575', 'Q2NL51_S21', 'P63073_S209', 'Q91V14_S940', 'P09631_T205', 'A2ASS6_S12884', 'Q505F1_S461', 'Q8C3Q5_S417', 'A2ASS6_S12742', 'P48787_S43', 'P50752_T216', 'P20152_S66', 'Q9Z239_S88', 'P19785_S216', 'Q61146_S338', 'Q9ET78_S165', 'P23819_S880', 'Q9JIM1_T276', 'P14602_S86', 'Q64205_S138', 'P70441_S77', 'P48678_T199', 'P23818_T858', 'Q9QYC0_S724', 'Q505F1_S185', 'P15409_S334', 'P09631_S204', 'P20152_S25', 'P16054_S368', 'P55088_S180', 'P60879_S187', 'P68404_T500', 'Q64314_S337']	40.310077519379846
Prkcb	-0.06666300052411185	0.493483790564855	['Q9R210_S468', 'P48787_T144', 'Q9R210_S462', 'Q2NL51_S21', 'Q8CIS0_S649', 'P48787_S43', 'P68404_S661', 'P81122_S675', 'P68404_T500', 'Q8CIS0_S564']	38.46153846153846	-0.03353361659187597	0.48538928329892006	['Q9R210_S468', 'P48787_T144', 'Q9R210_S462', 'Q2NL51_S21', 'Q8CIS0_S649', 'P48787_S43', 'P68404_S661', 'P81122_S675', 'P68404_T500', 'Q8CIS0_S564']	38.46153846153846	0.0	0.3609087740728586	['Q9R210_S468', 'P48787_T144', 'Q9R210_S462', 'Q2NL51_S21', 'Q8CIS0_S649', 'P48787_S43', 'P68404_S661', 'P81122_S675', 'P68404_T500', 'Q8CIS0_S564']	38.46153846153846
Prkcd	-0.3681313981379105	0.45821049958499493	['P14602_S15', 'P42227_S727', 'P48787_T144', 'P14602_S86', 'Q91Y86_S129', 'P63318_T514', 'P28867_S643', 'Q91WK7_S14', 'P61979_S302', 'O70468_S302']	32.25806451612903	0.0454742295642402	0.47125925381349953	['P14602_S15', 'P42227_S727', 'P48787_T144', 'P14602_S86', 'Q91Y86_S129', 'P63318_T514', 'P28867_S643', 'Q91WK7_S14', 'P61979_S302', 'O70468_S302']	32.25806451612903	1.1	0.06354236776494489	['P14602_S15', 'P42227_S727', 'P48787_T144', 'P14602_S86', 'Q91Y86_S129', 'P63318_T514', 'P28867_S643', 'Q91WK7_S14', 'P61979_S302', 'O70468_S302']	32.25806451612903
Prkce	-0.21431742392792147	0.45821049958499493	['Q5FWH6_S107', 'P42227_S727', 'P42866_S363', 'P39447_S168', 'Q5FWH6_S109', 'P09055_T789', 'P09055_T788', 'O70468_S302']	33.333333333333336	0.36470640896810413	0.3742910254054137	['Q5FWH6_S107', 'P42227_S727', 'P42866_S363', 'P39447_S168', 'Q5FWH6_S109', 'P09055_T789', 'P09055_T788', 'O70468_S302']	33.333333333333336	0.0	0.3609087740728586	['Q5FWH6_S107', 'P42227_S727', 'P42866_S363', 'P39447_S168', 'Q5FWH6_S109', 'P09055_T789', 'P09055_T788', 'O70468_S302']	33.333333333333336
Prkcq	0.05810020038492087	0.45821049958499493	['P70365_S1271', 'P35569_S1097', 'P70365_S1272', 'Q8CIS0_S649', 'P26043_T564', 'P46099_S50', 'Q8CIS0_S564']	41.1764705882353	-0.1442433637961262	0.47125925381349953	['P70365_S1271', 'P35569_S1097', 'P70365_S1272', 'Q8CIS0_S649', 'P26043_T564', 'P46099_S50', 'Q8CIS0_S564']	41.1764705882353	0.0	0.3609087740728586	['P70365_S1271', 'P35569_S1097', 'P70365_S1272', 'Q8CIS0_S649', 'P26043_T564', 'P46099_S50', 'Q8CIS0_S564']	41.1764705882353
Prkcz	-0.013427381709936966	0.45821049958499493	['Q02956_S113', 'Q9WVS8_S486', 'Q02248_S45', 'Q01705_S1791', 'Q9WTK7_S431', 'Q02956_S186', 'P98078_S24', 'Q04207_S311', 'Q9QZS3_S295']	42.857142857142854	-0.018959787774513705	0.48538928329892006	['Q02956_S113', 'Q9WVS8_S486', 'Q02248_S45', 'Q01705_S1791', 'Q9WTK7_S431', 'Q02956_S186', 'P98078_S24', 'Q04207_S311', 'Q9QZS3_S295']	42.857142857142854	0.0	0.3609087740728586	['Q02956_S113', 'Q9WVS8_S486', 'Q02248_S45', 'Q01705_S1791', 'Q9WTK7_S431', 'Q02956_S186', 'P98078_S24', 'Q04207_S311', 'Q9QZS3_S295']	42.857142857142854
Prkd1	0.23900598799543735	0.45821049958499493	['P34056_S258', 'Q80SW1_S68', 'Q66T02_S92', 'Q62101_S203', 'Q5EG47_S494', 'Q8BRK8_S491', 'O70468_S302']	41.1764705882353	0.05615060881714829	0.47125925381349953	['P34056_S258', 'Q80SW1_S68', 'Q66T02_S92', 'Q62101_S203', 'Q5EG47_S494', 'Q8BRK8_S491', 'O70468_S302']	41.1764705882353	0.0	0.3609087740728586	['P34056_S258', 'Q80SW1_S68', 'Q66T02_S92', 'Q62101_S203', 'Q5EG47_S494', 'Q8BRK8_S491', 'O70468_S302']	41.1764705882353
Prkg1	-0.1800136508002888	0.45821049958499493	['Q8BUN5_T388', 'P50571_S434', 'O35245_T719', 'Q9WVC5_T15', 'Q08460_S692', 'Q9QUI0_S188', 'E9Q401_S2807', 'Q08460_S1112', 'Q61143_T69']	36.0	-0.15077921934792193	0.47125925381349953	['Q8BUN5_T388', 'P50571_S434', 'O35245_T719', 'Q9WVC5_T15', 'Q08460_S692', 'Q9QUI0_S188', 'E9Q401_S2807', 'Q08460_S1112', 'Q61143_T69']	36.0	0.0	0.3609087740728586	['Q8BUN5_T388', 'P50571_S434', 'O35245_T719', 'Q9WVC5_T15', 'Q08460_S692', 'Q9QUI0_S188', 'E9Q401_S2807', 'Q08460_S1112', 'Q61143_T69']	36.0
Ptk2	0.07588164838808562	0.45821049958499493	['Q03145_Y773', 'Q60598_Y466', 'P34152_Y397', 'Q60598_Y482', 'P34152_Y428']	55.55555555555556	0.09630750542662499	0.47125925381349953	['Q03145_Y773', 'Q60598_Y466', 'P34152_Y397', 'Q60598_Y482', 'P34152_Y428']	55.55555555555556	0.0	0.3609087740728586	['Q03145_Y773', 'Q60598_Y466', 'P34152_Y397', 'Q60598_Y482', 'P34152_Y428']	55.55555555555556
Rock1	0.11774766335226695	0.45821049958499493	['Q6P9Q4_T1174', 'Q922U2_T160', 'P20152_S72', 'P35569_S632', 'Q6ZPF3_T1662', 'Q9Z207_S1070', 'P26645_S152']	41.1764705882353	0.26659115641438547	0.47125925381349953	['Q6P9Q4_T1174', 'Q922U2_T160', 'P20152_S72', 'P35569_S632', 'Q6ZPF3_T1662', 'Q9Z207_S1070', 'P26645_S152']	41.1764705882353	0.0	0.3609087740728586	['Q6P9Q4_T1174', 'Q922U2_T160', 'P20152_S72', 'P35569_S632', 'Q6ZPF3_T1662', 'Q9Z207_S1070', 'P26645_S152']	41.1764705882353
Rock2	-0.03623076979129608	0.4891849090599031	['P48787_T144', 'O88942_S243', 'Q3THE2_S20', 'P35569_S632', 'P26040_T567', 'Q9QYC0_S724', 'P26043_T564']	38.888888888888886	-0.5110770630241352	0.3742910254054137	['P48787_T144', 'O88942_S243', 'Q3THE2_S20', 'P35569_S632', 'P26040_T567', 'Q9QYC0_S724', 'P26043_T564']	38.888888888888886	0.0	0.3609087740728586	['P48787_T144', 'O88942_S243', 'Q3THE2_S20', 'P35569_S632', 'P26040_T567', 'Q9QYC0_S724', 'P26043_T564']	38.888888888888886
Rps6ka1	0.28574511850669165	0.45821049958499493	['Q9Z1S8_S620', 'P22893_S316', 'Q08874_S409', 'P18608_S7', 'Q61337_S112', 'Q9Z1S8_S211', 'Q9WTK7_S431']	43.75	0.2273575048184233	0.47125925381349953	['Q9Z1S8_S620', 'P22893_S316', 'Q08874_S409', 'P18608_S7', 'Q61337_S112', 'Q9Z1S8_S211', 'Q9WTK7_S431']	43.75	1.0	0.2495922282890254	['Q9Z1S8_S620', 'P22893_S316', 'Q08874_S409', 'P18608_S7', 'Q61337_S112', 'Q9Z1S8_S211', 'Q9WTK7_S431']	43.75
Rps6ka3	0.5692366949600102	0.45821049958499493	['P18654_S386', 'P18608_S7', 'Q61337_S112', 'P70196_S47', 'Q06507_S251', 'P70196_S48']	54.54545454545455	0.10424507486076384	0.47125925381349953	['P18654_S386', 'P18608_S7', 'Q61337_S112', 'P70196_S47', 'Q06507_S251', 'P70196_S48']	54.54545454545455	1.1666666666666667	0.172839620859737	['P18654_S386', 'P18608_S7', 'Q61337_S112', 'P70196_S47', 'Q06507_S251', 'P70196_S48']	54.54545454545455
Rps6ka5	0.0419173554071256	0.45821049958499493	['P54254_S751', 'P42227_S727', 'P47713_S726', 'P18608_S20', 'P18608_S7', 'Q61337_S112', 'Q9WTK7_S431', 'Q60876_T36']	57.142857142857146	0.03386627344548506	0.47125925381349953	['P54254_S751', 'P42227_S727', 'P47713_S726', 'P18608_S20', 'P18608_S7', 'Q61337_S112', 'Q9WTK7_S431', 'Q60876_T36']	57.142857142857146	0.0	0.3609087740728586	['P54254_S751', 'P42227_S727', 'P47713_S726', 'P18608_S20', 'P18608_S7', 'Q61337_S112', 'Q9WTK7_S431', 'Q60876_T36']	57.142857142857146
Rps6kb1	-0.1796520443139732	0.45821049958499493	['P80314_S260', 'P35569_S1097', 'P23818_T858', 'Q9WTK7_S431', 'O70343_S572', 'P35922_S499']	37.5	0.05984588512461447	0.47125925381349953	['P80314_S260', 'P35569_S1097', 'P23818_T858', 'Q9WTK7_S431', 'O70343_S572', 'P35922_S499']	37.5	0.0	0.3609087740728586	['P80314_S260', 'P35569_S1097', 'P23818_T858', 'Q9WTK7_S431', 'O70343_S572', 'P35922_S499']	37.5
Src	-0.1221517904314081	0.45821049958499493	['Q9QVP9_Y881', 'Q9QVP9_Y580', 'P97318_Y232', 'O35927_Y1073', 'P55284_Y685', 'P30999_Y217', 'P22723_Y411', 'P37238_Y78', 'Q8R1S4_Y398', 'Q9R0Z9_Y702', 'B2RUJ5_Y187', 'O08599_Y473', 'Q01279_Y871', 'P31750_Y315', 'P30999_Y228', 'P28867_Y155', 'Q9EPK8_Y805', 'Q8R1S4_Y397', 'P34152_Y925', 'Q9EPK8_Y110', 'Q07832_Y445', 'P34152_Y861', 'P34152_Y397', 'Q8VI36_Y31', 'P49025_Y1237', 'Q9QVP9_Y402', 'Q80YE4_Y46', 'O88703_Y476', 'Q3U1F9_Y314', 'P28867_Y187', 'P30999_Y112', 'Q9Z2I4_Y1019', 'Q60598_Y482', 'O08747_Y568', 'Q61824_Y901', 'P52795_Y323', 'O35927_Y1112', 'Q9ES28_Y755', 'P22682_Y780', 'Q02248_Y86', 'Q9QWY8_Y308', 'Q62165_Y890', 'Q60751_Y981', 'P30999_Y291', 'P42866_Y336', 'Q60598_Y466', 'P18052_Y825', 'P22723_Y413', 'P12023_Y653', 'P15116_Y884', 'Q60598_Y475', 'P05480_Y424', 'Q9Z0F8_Y702', 'Q60631_Y160', 'P20152_Y117']	40.44117647058823	-0.09076773900615029	0.47125925381349953	['Q9QVP9_Y881', 'Q9QVP9_Y580', 'P97318_Y232', 'O35927_Y1073', 'P55284_Y685', 'P30999_Y217', 'P22723_Y411', 'P37238_Y78', 'Q8R1S4_Y398', 'Q9R0Z9_Y702', 'B2RUJ5_Y187', 'O08599_Y473', 'Q01279_Y871', 'P31750_Y315', 'P30999_Y228', 'P28867_Y155', 'Q9EPK8_Y805', 'Q8R1S4_Y397', 'P34152_Y925', 'Q9EPK8_Y110', 'Q07832_Y445', 'P34152_Y861', 'P34152_Y397', 'Q8VI36_Y31', 'P49025_Y1237', 'Q9QVP9_Y402', 'Q80YE4_Y46', 'O88703_Y476', 'Q3U1F9_Y314', 'P28867_Y187', 'P30999_Y112', 'Q9Z2I4_Y1019', 'Q60598_Y482', 'O08747_Y568', 'Q61824_Y901', 'P52795_Y323', 'O35927_Y1112', 'Q9ES28_Y755', 'P22682_Y780', 'Q02248_Y86', 'Q9QWY8_Y308', 'Q62165_Y890', 'Q60751_Y981', 'P30999_Y291', 'P42866_Y336', 'Q60598_Y466', 'P18052_Y825', 'P22723_Y413', 'P12023_Y653', 'P15116_Y884', 'Q60598_Y475', 'P05480_Y424', 'Q9Z0F8_Y702', 'Q60631_Y160', 'P20152_Y117']	40.44117647058823	0.0	0.3609087740728586	['Q9QVP9_Y881', 'Q9QVP9_Y580', 'P97318_Y232', 'O35927_Y1073', 'P55284_Y685', 'P30999_Y217', 'P22723_Y411', 'P37238_Y78', 'Q8R1S4_Y398', 'Q9R0Z9_Y702', 'B2RUJ5_Y187', 'O08599_Y473', 'Q01279_Y871', 'P31750_Y315', 'P30999_Y228', 'P28867_Y155', 'Q9EPK8_Y805', 'Q8R1S4_Y397', 'P34152_Y925', 'Q9EPK8_Y110', 'Q07832_Y445', 'P34152_Y861', 'P34152_Y397', 'Q8VI36_Y31', 'P49025_Y1237', 'Q9QVP9_Y402', 'Q80YE4_Y46', 'O88703_Y476', 'Q3U1F9_Y314', 'P28867_Y187', 'P30999_Y112', 'Q9Z2I4_Y1019', 'Q60598_Y482', 'O08747_Y568', 'Q61824_Y901', 'P52795_Y323', 'O35927_Y1112', 'Q9ES28_Y755', 'P22682_Y780', 'Q02248_Y86', 'Q9QWY8_Y308', 'Q62165_Y890', 'Q60751_Y981', 'P30999_Y291', 'P42866_Y336', 'Q60598_Y466', 'P18052_Y825', 'P22723_Y413', 'P12023_Y653', 'P15116_Y884', 'Q60598_Y475', 'P05480_Y424', 'Q9Z0F8_Y702', 'Q60631_Y160', 'P20152_Y117']	40.44117647058823
Syk	-0.021488407142207552	0.45821049958499493	['Q06649_Y183', 'P48025_Y342', 'P70218_Y379', 'P48025_Y346', 'Q9EPB4_Y144', 'P48025_Y317', 'Q8CBD1_Y418', 'P20444_Y658', 'Q9D2Z1_Y559', 'P48025_Y130', 'Q6A028_Y517', 'Q03267_S360']	48.0	-0.20919289317475834	0.47125925381349953	['Q06649_Y183', 'P48025_Y342', 'P70218_Y379', 'P48025_Y346', 'Q9EPB4_Y144', 'P48025_Y317', 'Q8CBD1_Y418', 'P20444_Y658', 'Q9D2Z1_Y559', 'P48025_Y130', 'Q6A028_Y517', 'Q03267_S360']	48.0	0.0	0.3609087740728586	['Q06649_Y183', 'P48025_Y342', 'P70218_Y379', 'P48025_Y346', 'Q9EPB4_Y144', 'P48025_Y317', 'Q8CBD1_Y418', 'P20444_Y658', 'Q9D2Z1_Y559', 'P48025_Y130', 'Q6A028_Y517', 'Q03267_S360']	48.0
Tbk1	-0.04178364165542981	0.4891849090599031	['P42227_S727', 'P31750_T308', 'Q9WUL6_S349', 'Q9WUL6_S354', 'P42227_S754', 'Q9WUL6_S821', 'Q8N7N6_S147', 'Q9WUL6_T690', 'Q9WUL6_S89', 'Q8K4Q0_S877', 'Q9WUL6_S48', 'Q5D1E7_S513']	44.44444444444444	0.33266803664461936	0.3742910254054137	['P42227_S727', 'P31750_T308', 'Q9WUL6_S349', 'Q9WUL6_S354', 'P42227_S754', 'Q9WUL6_S821', 'Q8N7N6_S147', 'Q9WUL6_T690', 'Q9WUL6_S89', 'Q8K4Q0_S877', 'Q9WUL6_S48', 'Q5D1E7_S513']	44.44444444444444	0.0	0.3609087740728586	['P42227_S727', 'P31750_T308', 'Q9WUL6_S349', 'Q9WUL6_S354', 'P42227_S754', 'Q9WUL6_S821', 'Q8N7N6_S147', 'Q9WUL6_T690', 'Q9WUL6_S89', 'Q8K4Q0_S877', 'Q9WUL6_S48', 'Q5D1E7_S513']	44.44444444444444
Trpm7	-0.1556828362572098	0.45821049958499493	['Q923J1_S1403', 'Q923J1_S1360', 'Q9QUI0_S188', 'Q8VDD5_S1803', 'Q8VDD5_S1799']	62.5	-0.22708076242568973	0.47125925381349953	['Q923J1_S1403', 'Q923J1_S1360', 'Q9QUI0_S188', 'Q8VDD5_S1803', 'Q8VDD5_S1799']	62.5	0.0	0.3609087740728586	['Q923J1_S1403', 'Q923J1_S1360', 'Q9QUI0_S188', 'Q8VDD5_S1803', 'Q8VDD5_S1799']	62.5
Ulk1	0.16719171371169353	0.45821049958499493	['O70405_S1047', 'Q9R0M6_S179', 'Q64337_S409', 'Q9Z1T6_S327', 'Q9Z1T6_T309']	55.55555555555556	0.03612027617250692	0.4771824813027727	['O70405_S1047', 'Q9R0M6_S179', 'Q64337_S409', 'Q9Z1T6_S327', 'Q9Z1T6_T309']	55.55555555555556	0.0	0.3609087740728586	['O70405_S1047', 'Q9R0M6_S179', 'Q64337_S409', 'Q9Z1T6_S327', 'Q9Z1T6_T309']	55.55555555555556
