Gene	Score (Experiment_1)	adj p-val (Experiment_1)	Overlap (Experiment_1)	Percent Overlap (Experiment_1)	Score (Experiment_2)	adj p-val (Experiment_2)	Overlap (Experiment_2)	Percent Overlap (Experiment_2)	Score (Experiment_3)	adj p-val (Experiment_3)	Overlap (Experiment_3)	Percent Overlap (Experiment_3)
PAK4	-0.16935741595690187	0.40868601171534397	['O96013_S258', 'O96013_T207', 'O96013_S181', 'O96013_S148', 'O96013_S291', 'O96013_S167', 'P35222_S675']	33.333333333333336	-0.06568672763337062	0.4925365081363834	['O96013_S258', 'O96013_T207', 'O96013_S181', 'O96013_S148', 'O96013_S291', 'O96013_S167', 'P35222_S675']	33.333333333333336	0.19867272836559463	0.3980081652181826	['O96013_S258', 'O96013_T207', 'O96013_S181', 'O96013_S148', 'O96013_S291', 'O96013_S167', 'P35222_S675']	33.333333333333336
PDK1	-0.1901196369493302	0.40868601171534397	['P15056_S365', 'P54253_S775', 'P31323_S114', 'P42858_S419', 'Q09666_S5782', 'P46527_S10', 'Q92934_S99', 'O60825_S466', 'O60825_S483']	7.6923076923076925	-0.07787465396131442	0.4925365081363834	['P15056_S365', 'P54253_S775', 'P31323_S114', 'P42858_S419', 'Q09666_S5782', 'P46527_S10', 'Q92934_S99', 'O60825_S466', 'O60825_S483']	7.6923076923076925	-0.5728729667701172	0.053187927649457636	['P15056_S365', 'P54253_S775', 'P31323_S114', 'P42858_S419', 'Q09666_S5782', 'P46527_S10', 'Q92934_S99', 'O60825_S466', 'O60825_S483']	7.6923076923076925
PIM1	-0.5273057074283323	0.17884297322542583	['Q92934_S99', 'Q92934_S75', 'P35568_S1101', 'Q13309_S64', 'Q92934_S118']	10.416666666666666	0.16684791205083538	0.488959988467692	['Q92934_S99', 'Q92934_S75', 'P35568_S1101', 'Q13309_S64', 'Q92934_S118']	10.416666666666666	-0.4829805264525434	0.2136185734006284	['Q92934_S99', 'Q92934_S75', 'P35568_S1101', 'Q13309_S64', 'Q92934_S118']	10.416666666666666
PLK1	0.016523869281788662	0.44749185891610344	['Q13158_S194', 'Q15022_S546', 'Q9UBW7_S305', 'Q9H1A4_S688', 'Q9H1A4_S547']	2.183406113537118	-0.22419181742969138	0.488959988467692	['Q13158_S194', 'Q15022_S546', 'Q9UBW7_S305', 'Q9H1A4_S688', 'Q9H1A4_S547']	2.183406113537118	0.016685172495165018	0.4731000888815679	['Q13158_S194', 'Q15022_S546', 'Q9UBW7_S305', 'Q9H1A4_S688', 'Q9H1A4_S547']	2.183406113537118
PRKAA1	-0.1962890683536111	0.40868601171534397	['P15056_S729', 'O60825_S466', 'P49674_S389', 'Q9Y478_S24', 'Q9Y478_S108']	4.424778761061947	0.24604720536200553	0.488959988467692	['P15056_S729', 'O60825_S466', 'P49674_S389', 'Q9Y478_S24', 'Q9Y478_S108']	4.424778761061947	-0.1670464630712407	0.4573752517812952	['P15056_S729', 'O60825_S466', 'P49674_S389', 'Q9Y478_S24', 'Q9Y478_S108']	4.424778761061947
PRKACA	-0.15516498450205815	0.40868601171534397	['Q92934_S75', 'P27815_S145', 'Q8N5S9_S74', 'P10071_S980', 'P50402_S49', 'O94811_S32', 'P31323_S114', 'P13796_S5', 'O60825_S466', 'O94811_S159', 'Q92934_S118', 'Q92934_S99', 'P06400_S780', 'P27708_S1406', 'P54253_S775', 'Q07352_S54', 'P35240_S518', 'Q13185_S93', 'Q9UD71_T34', 'P04792_S82', 'Q14738_S573', 'P35222_S675', 'Q96PU5_S342', 'P27708_S1859']	4.006677796327212	-0.2015768201390459	0.488959988467692	['Q92934_S75', 'P27815_S145', 'Q8N5S9_S74', 'P10071_S980', 'P50402_S49', 'O94811_S32', 'P31323_S114', 'P13796_S5', 'O60825_S466', 'O94811_S159', 'Q92934_S118', 'Q92934_S99', 'P06400_S780', 'P27708_S1406', 'P54253_S775', 'Q07352_S54', 'P35240_S518', 'Q13185_S93', 'Q9UD71_T34', 'P04792_S82', 'Q14738_S573', 'P35222_S675', 'Q96PU5_S342', 'P27708_S1859']	4.006677796327212	-0.13959245298720227	0.4573752517812952	['Q92934_S75', 'P27815_S145', 'Q8N5S9_S74', 'P10071_S980', 'P50402_S49', 'O94811_S32', 'P31323_S114', 'P13796_S5', 'O60825_S466', 'O94811_S159', 'Q92934_S118', 'Q92934_S99', 'P06400_S780', 'P27708_S1406', 'P54253_S775', 'Q07352_S54', 'P35240_S518', 'Q13185_S93', 'Q9UD71_T34', 'P04792_S82', 'Q14738_S573', 'P35222_S675', 'Q96PU5_S342', 'P27708_S1859']	4.006677796327212
PRKCA	0.005191246493820485	0.43240903195967717	['Q15172_S41', 'P29966_S170', 'P29966_S27', 'P23528_S24', 'P22681_S619', 'P23528_S23', 'P29966_S167', 'P52565_S34', 'P29966_S101', 'P53004_S230', 'P05783_S53', 'P30086_S153']	2.2813688212927756	0.0024433098058211874	0.488959988467692	['Q15172_S41', 'P29966_S170', 'P29966_S27', 'P23528_S24', 'P22681_S619', 'P23528_S23', 'P29966_S167', 'P52565_S34', 'P29966_S101', 'P53004_S230', 'P05783_S53', 'P30086_S153']	2.2813688212927756	0.08386167269711554	0.4573752517812952	['Q15172_S41', 'P29966_S170', 'P29966_S27', 'P23528_S24', 'P22681_S619', 'P23528_S23', 'P29966_S167', 'P52565_S34', 'P29966_S101', 'P53004_S230', 'P05783_S53', 'P30086_S153']	2.2813688212927756
PRKCB	-0.08525613152017239	0.47276178651294093	['P29966_S170', 'P20700_S395', 'P29966_S167', 'P05783_S53', 'P30086_S153']	2.5	-0.05001690243614937	0.49775053526288726	['P29966_S170', 'P20700_S395', 'P29966_S167', 'P05783_S53', 'P30086_S153']	2.5	0.20033364715344965	0.4573752517812952	['P29966_S170', 'P20700_S395', 'P29966_S167', 'P05783_S53', 'P30086_S153']	2.5
PRKCD	-0.5392267594084684	0.040739887070279805	['P29966_S170', 'P13796_S5', 'P23396_T221', 'P62753_S236', 'P62753_S235', 'P35568_S1101', 'P29966_S167', 'P53004_S230', 'P05783_S53', 'P30086_S153']	4.25531914893617	-0.02475365791730199	0.4925365081363834	['P29966_S170', 'P13796_S5', 'P23396_T221', 'P62753_S236', 'P62753_S235', 'P35568_S1101', 'P29966_S167', 'P53004_S230', 'P05783_S53', 'P30086_S153']	4.25531914893617	-0.5257859863625105	0.060962800707480745	['P29966_S170', 'P13796_S5', 'P23396_T221', 'P62753_S236', 'P62753_S235', 'P35568_S1101', 'P29966_S167', 'P53004_S230', 'P05783_S53', 'P30086_S153']	4.25531914893617
PRKCE	-0.4571262308381572	0.20789224797241868	['P29966_S170', 'Q92934_S99', 'Q92934_S75', 'P29966_S167', 'Q92934_S118', 'P05783_S53']	3.5714285714285716	0.04640942529550271	0.488959988467692	['P29966_S170', 'Q92934_S99', 'Q92934_S75', 'P29966_S167', 'Q92934_S118', 'P05783_S53']	3.5714285714285716	0.03967691403821103	0.4573752517812952	['P29966_S170', 'Q92934_S99', 'Q92934_S75', 'P29966_S167', 'Q92934_S118', 'P05783_S53']	3.5714285714285716
PRKCG	-0.23582890189275507	0.40868601171534397	['P29966_S170', 'P35568_S1101', 'P29966_S167', 'P05783_S53', 'P30086_S153']	3.4722222222222223	-0.04457150655912904	0.49775053526288726	['P29966_S170', 'P35568_S1101', 'P29966_S167', 'P05783_S53', 'P30086_S153']	3.4722222222222223	-0.45397095152848577	0.23024067679155336	['P29966_S170', 'P35568_S1101', 'P29966_S167', 'P05783_S53', 'P30086_S153']	3.4722222222222223
PRKD1	-0.2795197422487742	0.40868601171534397	['P50552_S322', 'P22059_S240', 'Q92934_S99', 'Q15139_S205', 'Q92934_S75', 'P04792_S82', 'P23528_S3', 'Q92934_S118']	11.764705882352942	-0.19595671957940897	0.488959988467692	['P50552_S322', 'P22059_S240', 'Q92934_S99', 'Q15139_S205', 'Q92934_S75', 'P04792_S82', 'P23528_S3', 'Q92934_S118']	11.764705882352942	-0.1440836669728624	0.4573752517812952	['P50552_S322', 'P22059_S240', 'Q92934_S99', 'Q15139_S205', 'Q92934_S75', 'P04792_S82', 'P23528_S3', 'Q92934_S118']	11.764705882352942
PRKX	-0.1387027251017445	0.4174731495079454	['P31323_S114', 'P35240_S518', 'P13796_S5', 'Q92934_S75', 'Q96PU5_S342', 'P27708_S1406']	3.2432432432432434	-0.5387519463094367	0.488959988467692	['P31323_S114', 'P35240_S518', 'P13796_S5', 'Q92934_S75', 'Q96PU5_S342', 'P27708_S1406']	3.2432432432432434	-0.05813767206668959	0.4911306374578977	['P31323_S114', 'P35240_S518', 'P13796_S5', 'Q92934_S75', 'Q96PU5_S342', 'P27708_S1406']	3.2432432432432434
PRKY	-0.1387027251017445	0.4174731495079454	['P31323_S114', 'P35240_S518', 'P13796_S5', 'Q92934_S75', 'Q96PU5_S342', 'P27708_S1406']	3.278688524590164	-0.5387519463094367	0.488959988467692	['P31323_S114', 'P35240_S518', 'P13796_S5', 'Q92934_S75', 'Q96PU5_S342', 'P27708_S1406']	3.278688524590164	-0.05813767206668959	0.4911306374578977	['P31323_S114', 'P35240_S518', 'P13796_S5', 'Q92934_S75', 'Q96PU5_S342', 'P27708_S1406']	3.278688524590164
ROCK1	-0.12534589256032963	0.43240903195967717	['Q9UPT6_S365', 'O14950_T19', 'O14950_S20', 'Q9NRY4_S1174', 'Q9NRY4_S1150']	7.575757575757576	-0.0652273678200485	0.4925365081363834	['Q9UPT6_S365', 'O14950_T19', 'O14950_S20', 'Q9NRY4_S1174', 'Q9NRY4_S1150']	7.575757575757576	-0.1051004876644821	0.4731000888815679	['Q9UPT6_S365', 'O14950_T19', 'O14950_S20', 'Q9NRY4_S1174', 'Q9NRY4_S1150']	7.575757575757576
RPS6KA1	-1.4641246007237023	4.208220169053748e-11	['Q9Y2V2_S52', 'P13796_S5', 'P62753_S236', 'P62753_S235', 'Q92934_S99', 'Q96RK0_S173', 'P23588_S422', 'Q92934_S75', 'P35568_S1101', 'Q92934_S118']	11.904761904761905	0.07734732873667252	0.488959988467692	['Q9Y2V2_S52', 'P13796_S5', 'P62753_S236', 'P62753_S235', 'Q92934_S99', 'Q96RK0_S173', 'P23588_S422', 'Q92934_S75', 'P35568_S1101', 'Q92934_S118']	11.904761904761905	-0.9594567772015956	0.0001895766948952225	['Q9Y2V2_S52', 'P13796_S5', 'P62753_S236', 'P62753_S235', 'Q92934_S99', 'Q96RK0_S173', 'P23588_S422', 'Q92934_S75', 'P35568_S1101', 'Q92934_S118']	11.904761904761905
RPS6KA2	-1.3475496883465414	2.018216034208863e-05	['P62753_S236', 'P62753_S235', 'Q92934_S99', 'Q92934_S75', 'Q92934_S118']	20.0	0.15429186951320525	0.488959988467692	['P62753_S236', 'P62753_S235', 'Q92934_S99', 'Q92934_S75', 'Q92934_S118']	20.0	-0.6383811358387008	0.10303128500514631	['P62753_S236', 'P62753_S235', 'Q92934_S99', 'Q92934_S75', 'Q92934_S118']	20.0
RPS6KA3	-1.1439381564301496	5.268192045731428e-06	['P51812_S227', 'P13796_S5', 'P62753_S236', 'P62753_S235', 'Q92934_S99', 'Q96RK0_S173', 'Q92934_S75', 'P05783_S53']	10.256410256410257	0.11072552550140198	0.488959988467692	['P51812_S227', 'P13796_S5', 'P62753_S236', 'P62753_S235', 'Q92934_S99', 'Q96RK0_S173', 'Q92934_S75', 'P05783_S53']	10.256410256410257	-0.6321920653975283	0.04655952871242633	['P51812_S227', 'P13796_S5', 'P62753_S236', 'P62753_S235', 'Q92934_S99', 'Q96RK0_S173', 'Q92934_S75', 'P05783_S53']	10.256410256410257
RPS6KA5	-1.4470710149651382	5.534968564780473e-08	['Q13541_T36', 'P54253_S775', 'Q13541_S65', 'P62753_S236', 'Q92934_S99', 'P62753_S235', 'Q92934_S75']	13.461538461538462	0.11020847822371804	0.488959988467692	['Q13541_T36', 'P54253_S775', 'Q13541_S65', 'P62753_S236', 'Q92934_S99', 'P62753_S235', 'Q92934_S75']	13.461538461538462	-1.0528885922796372	0.00046006562615762364	['Q13541_T36', 'P54253_S775', 'Q13541_S65', 'P62753_S236', 'Q92934_S99', 'P62753_S235', 'Q92934_S75']	13.461538461538462
RPS6KB1	-1.5140522608787585	9.660780184160915e-10	['Q09161_T21', 'P62753_S236', 'P62753_S235', 'P23588_S422', 'P35568_S1101', 'P62753_S244', 'Q09161_S7', 'P27708_S1859']	17.02127659574468	-0.6099939040246645	0.3494030095492969	['Q09161_T21', 'P62753_S236', 'P62753_S235', 'P23588_S422', 'P35568_S1101', 'P62753_S244', 'Q09161_S7', 'P27708_S1859']	17.02127659574468	-0.8543784108754641	0.0033622258780934408	['Q09161_T21', 'P62753_S236', 'P62753_S235', 'P23588_S422', 'P35568_S1101', 'P62753_S244', 'Q09161_S7', 'P27708_S1859']	17.02127659574468
TBK1	0.3598476268514796	0.2465443087485963	['P35568_S345', 'Q14653_S173', 'P35568_S531', 'Q9Y4H2_S577', 'Q14653_S175']	6.578947368421052	0.0538744887632986	0.488959988467692	['P35568_S345', 'Q14653_S173', 'P35568_S531', 'Q9Y4H2_S577', 'Q14653_S175']	6.578947368421052	0.16148642794495557	0.4573752517812952	['P35568_S345', 'Q14653_S173', 'P35568_S531', 'Q9Y4H2_S577', 'Q14653_S175']	6.578947368421052
